LineId,StoryId,NextLineId,SpeakerCharacterId,Content,Position,IsChoice,RequiredItemIds,RequiredItemCounts,ConsumeItems,AddItemIds,AddItemCounts,背景ID,Remark,演出
S0001_013,S0001,S0001_014,,一股力量将你抬起，你后知后觉的意识到了两件事情：,0,false,,,,,,宝库and占星室,,
S0001_014,S0001,S0001_015,,一、面前这个人从刚刚开始说话的对象就不是你。,0,false,,,,,,宝库and占星室,,
S0001_015,S0001,S0001_016,王正常,“它从什么时候开始被打开的。”,0,false,,,,,,宝库and占星室,,
S0001_016,S0001,S0001_017,,二、他们口中的遗物，才是你。,0,false,,,,,,宝库and占星室,,
S0001_017,S0001,S0001_018,近侍撇嘴思考,“从你说完一次那段话，又重新像唱戏一样又唱了一次开始。”,1,false,,,,,,宝库and占星室,,
S0001_018,S0001,END,,现场垮掉表情的绝对不止只有王一个人——前提是僵硬的你还有表情可言。,0,false,,,,,,宝库and占星室,,
S0002_001,S0002,S0002_002,,在重新进行了一番修整后，终于可以移动了起来——但说是移动，更多的感觉是浮动，你也终于通过整备时的镜子看到了自己的模样。,0,false,,,,,,宝库and占星室,,
S0002_002,S0002,S0002_003,,但在你进一步了解现状之前，你就被带到了一处办工桌前，似乎是为了掩饰尴尬，王早早的离开了，现在只剩下了你与你面前之人。,0,false,,,,,,宝库and占星室,,
S0002_003,S0002,S0002_004,近侍正常,“很高兴见到您的苏醒，大人，我是您的贴身近侍，负责您的安全、日常与生活起居——包括维护保养。”,1,true,,,,,,宝库and占星室,,
S0002_004,S0002,S0002_005|S0002_008,,“……”|“额额额啊啊啊啊啊啊额额额额额咕咕嘎嘎——”,0,false,,,,,,宝库and占星室,,
S0002_005,S0002,S0002_006,近侍严肃,“看起来您现在有很多疑问。”,1,false,,,,,,宝库and占星室,,
S0002_006,S0002,S0002_007,近侍严肃,“您可以不用担心，现在的情况并不像那个因为嫌工作太多就拉您出来的家伙口中说的那样严峻。”,1,false,,,,,,宝库and占星室,,
S0002_007,S0002,S0002_013,近侍严肃,“您有很多时间可以亲自用您的双眼去探索与查证您所渴望知晓的一切。”,1,false,,,,,,宝库and占星室,骷髅死机,
S0002_008,S0002,S0002_009,,近侍立刻抓住了你，以斜45°角用力拍击了三下，原本混乱的头脑瞬间神清气爽。,0,false,,,,,,宝库and占星室,,
S0002_009,S0002,S0002_010,近侍抬手,“看起来您……嗯……算了，以后再说出了问题再说吧。”,1,false,,,,,,宝库and占星室,,
S0002_010,S0002,S0002_011,近侍严肃,“无论如何，我将忠于我曾发下的誓言，遵守我的律令，因此您可以将一切交给我——包括您的维修，我的大人。”,1,false,,,,,,宝库and占星室,,
S0002_011,S0002,S0002_012,近侍严肃,“虽然现在的情况并不像那个因为嫌工作太多就拉您出来的家伙口中说的那样严峻，但我们仍然需要您进入状态。”,1,false,,,,,,宝库and占星室,,
S0002_012,S0002,S0002_013,近侍严肃,“我会陪着您一同去用您的双眼去探索与查证您所渴望知晓的一切。”,1,false,,,,,,宝库and占星室,,
S0002_013,S0002,S0002_014,骷髅疑惑,“但我什么都记不起来了。”,0,false,,,,,,宝库and占星室,,
S0002_014,S0002,S0002_015,近侍正常,“这不是重要的问题，失忆是您的决定，具体情况……虽然成为谜语人并非我所想——因为律令我也无法告诉您过去之事。”,1,false,,,,,,宝库and占星室,,
S0002_015,S0002,S0002_016,近侍正常,“但值得庆幸的是，您的记忆并非工作的必要，接下来我会为您简单的介绍您工作的流程，而后进行您上任之前必要的环节。”,1,false,,,,,,宝库and占星室,,
S0002_016,S0002,S0002_017,近侍介绍,“您最大的工作就是【处理国家的政务】，简单来说就是审批公文。”,1,false,,,,,,宝库and占星室,,
S0002_017,S0002,S0002_018,近侍正常,“但您并不需要太过操心细节，您的工作只需要决定一份公文是否通过，而具体的执行并不需要您费心。”,1,false,,,,,,宝库and占星室,,
S0002_018,S0002,S0002_019,近侍介绍,“提交公文之人会站在我现在的位置，而后将他们认为重要且必须的公文递交给您，而后您做出决定，就是如此简单。”,1,false,,,,,,宝库and占星室,,
S0002_019,S0002,S0002_020,近侍正常,“就像这样子——正好那位并没有按照流程办事，让我们将流程补上。”,1,false,,,,,,宝库and占星室,一份写着“是否准许启用遗物进行政务辅助处理”的公文弹出，玩家按下通过后继续,
S0002_020,S0002,S0002_021,近侍严肃,“您所盖的章为王室印章，除‘王室’外不允许任何人使用，但您不是人，所以您是被特许的。”,1,false,,,,,,宝库and占星室,,
S0002_021,S0002,S0002_022,近侍严肃,“但也请您知道这份印章的份量，这是权力，亦是责任。”,1,false,,,,,,宝库and占星室,,
S0002_022,S0002,END,近侍介绍,“好了，让我们去进行您上任前的必要环节吧——我会为您介绍您目前所需知的一切。”,1,false,,,,,,宝库and占星室,,
S0003_001,S0003,S0003_002,,你被带到了房间之外，在经过一个个卫兵的敬礼后，你来到了这座城市的最高点，从上往下，你看到了这座城市的全貌。,0,false,,,,,,王城,,
S0003_002,S0003,S0003_003,,这是一座仿佛被拼凑起来一般的城市，有着巨大的高低落差，贫与富一眼即可看出，一道瀑布从排污口涌出成为了低处的水源。,0,false,,,,,,王城,,
S0003_003,S0003,S0003_004,近侍介绍,“这就是‘王都’，您最重要的工作场地，几乎一切重要的命令与政策都将从这座城市传出。”,1,false,,,,,,王城,,
S0003_004,S0003,S0003_005,近侍严肃,“同样的，这里也是国家的政治命脉，能出现在此处的势力都是无法忽视的巨物。”,1,false,,,,,,王城,,
S0003_005,S0003,S0003_006,近侍严肃,“这些巨物是国家运转的关键，对于王权而言也是潜在的威胁，如今它们已经彻底成长了起来，拥有抗衡王权命令的力量。”,1,false,,,,,,王城,,
S0003_006,S0003,S0003_007,近侍严肃,“这也就是那个带着王冠的家伙选择让我将您幻想的理由——他希望一个外置大脑与破局者来帮他收拾难题。”,1,false,,,,,,王城,,
S0003_007,S0003,S0003_008,,从她的语气之中听不出多少对王室的敬畏，但她的语气一直很平淡，听不出来真正的情绪。,1,false,,,,,,王城,,
S0003_008,S0003,S0003_009,近侍介绍,“现在我来为您简单介绍一下王都的城区分布，处理公文与日常工作时，我们所需注意的就是城区之间的关系。”,1,false,,,,,,王城,,
S0003_009,S0003,S0003_010,近侍正常,“一个初来乍到的空降大臣毫无疑问在初期会让他们有所质疑，而打消他们的质疑就是您的工作所在。”,1,false,,,,,,王城,,
S0003_010,S0003,S0003_011,近侍介绍,“我会将各个区域的【质疑度】汇总并呈现给您，您可以直观的感受到。”,1,false,,,,,,王城,,
S0003_011,S0003,S0003_012,近侍介绍,“每个城区都有一个或者说多个主导声音，拉拢和打压他们就是任务的关键。”,1,false,,,,,,王城,,
S0003_012,S0003,S0003_013,近侍介绍,“接下来我来为您介绍城区……”,1,false,,,,,,王城,高亮上城区，让玩家点击,
S0003_013,S0003,S0003_014,近侍介绍,“这里是上城区，王宫的所在地，上城区在一定程度上自给自足，但也只能短暂维持。”,1,false,,,,,,王城,,
S0003_014,S0003,S0003_015,近侍严肃,“除了王室，也有贵族和平民生活，但能在上城区拥有房产并生活的非富即贵。”,1,false,,,,,,王城,,
S0003_015,S0003,S0003_016,近侍严肃,“现在的贵族成分非常复杂，其中的不少人背后的家族在王都以外也有领地，甚至是军队。”,1,false,,,,,,王城,,
S0003_016,S0003,S0003_017,近侍正常,“和他们打交道需要小心，但不用太过小心——毕竟他们大多数都是躺在金币上活一辈子的家伙，除了少数几个大多都是庸庸碌碌之辈。”,1,false,,,,,,王城,回到大地图,
S0003_017,S0003,S0003_018,近侍正常,“不过今天暂时还不用和那群虫豸……咳，贵族打交道，等日后他们主动找来也不迟。”,1,false,,,,,,王城,,
S0003_018,S0003,S0003_019,近侍介绍,“关于各个势力的重要须知——如简要的组织结构划分，我会记录再您的随身【笔记】上。”,1,false,,,,,,王城,,
S0003_019,S0003,END,近侍正常,“让我们先去其他重要城区吧，我来为您带路，大人。”,1,false,,,,,,王城,玩家可选择教区、学院、以及下城区，顺序不固定,
S0004_001,S0004,S0004_002,近侍介绍,“这里是教区，位于上城区和下城区的分界，国家的宗教信仰的核心。”,1,false,,,,,,教区背景,,
S0004_002,S0004,S0004_003,近侍正常,“这个国家由初代王征服统一，但王失踪在了此地，于是大家聚集此地等待着王的归来。”,1,false,,,,,,教区背景,,
S0004_003,S0004,S0004_004,近侍正常,“在王失踪后，负责为王撰写语言的学者跪在神像之下，九天九夜。”,1,false,,,,,,教区背景,,
S0004_004,S0004,S0004_005,近侍正常,“当其在生死之中，终于听到了王的祷言，他用刀子在石板下刻下，终于撰写完了最初的圣言。”,1,false,,,,,,教区背景,,
S0004_005,S0004,S0004_006,近侍正常,“在那之后，学者从屋中走出——容光焕发，于是也成为了最初的祭司，接过了信仰的权柄，传播王的荣光。”,1,false,,,,,,教区背景,,
S0004_006,S0004,S0004_007,近侍撇嘴思考,“……至少他们对外宣传是这样子的，如今的王正在被往神使的方向塑造，而教会内部也正在进行宗教改革。”,1,false,,,,,,教区背景,,
S0004_007,S0004,S0004_008,近侍撇嘴思考,“事实上的情况会复杂的多，但至少现在明面上王权是高于所谓的神权的。”,1,false,,,,,,教区背景,,
S0004_008,S0004,S0004_009,,路上的教徒抑或神职者在见到你们二人时纷纷右手放在左胸口而后向你们点头，似乎这就是他们打招呼的方式。,0,false,,,,,,教区背景,,
S0004_009,S0004,S0004_010,,当你靠近教区之中最核心的圣堂时，外面已经列好的队伍欢迎你们的到来。,0,false,,,,,,教区背景,,
S0004_010,S0004,S0004_011,,队伍的尽头，有两人正快步向你们走来表示欢迎。,0,false,,,,,,教区背景,,
S0004_011,S0004,S0004_012,主教正常,“许久未见，神选者，旁边这位就是我们未来的大臣吧，您好，我是教区的主教，旁边这位是我的学生。”,0,false,,,,,,教区背景,,
S0004_012,S0004,S0004_013,,在他的介绍下，身边的年轻人向着你们二人鞠了一躬。,0,false,,,,,,教区背景,,
S0004_013,S0004,S0004_014,近侍严肃,“教会发展至今，主教便是最高的宗教领袖，而他身边那位学生的身份则是大祭司，身份仅次于主教……同时也是最强的神术使用者。”,1,false,,,,,,教区背景,,
S0004_014,S0004,S0004_015,,近侍在你的耳边轻声的解释到，而主教则在她说完之后才继续说到。,0,false,,,,,,教区背景,,
S0004_015,S0004,S0004_016,主教正常,“这位新晋大臣看起来如此与众不同，很高兴王国还有如此底蕴，在各位的领导下，王国定会走向前所未有的辉煌。”,0,false,,,,,,教区背景,,
S0004_016,S0004,S0004_017,大祭司正常,“我亦代表教会全体祭司，向您承诺，教会将是您工作需要是最好的后盾——必要时也将成为指引方向的新月。”,1,false,,,,,,教区背景,,
S0004_017,S0004,END,,在简单的交流后，近侍带着你离开了。,0,false,,,,,,教区背景,,
S0005_001,S0005,S0005_002,近侍介绍,“这里是学院，原本属于下城区，但如今已经有独立的趋向。”,1,false,,,,,,学院背景,,
S0005_002,S0005,S0005_003,近侍严肃,“最初的祭司带着于王血脉相连之人——王的表亲，踏上了寻找王的旅途。”,1,false,,,,,,学院背景,,
S0005_003,S0005,S0005_004,近侍严肃,“而后在归来后，祭司承认了王的表亲亦有大智慧，是王合格的继承人——在王归来之前，就由他来领导国家。”,1,false,,,,,,学院背景,,
S0005_004,S0005,S0005_005,近侍严肃,“而王室为了感谢祭司的帮助，承认了祭司第一代教皇的身份。”,1,false,,,,,,学院背景,,
S0005_005,S0005,S0005_006,近侍撇嘴思考,“……但是当时的情景事实上是王的亲戚觉得祭司在剥夺王权，因此接着去寻找王的理由把他带出了王都。”,1,false,,,,,,学院背景,,
S0005_006,S0005,S0005_007,近侍撇嘴思考,“路上不知道发生了什么谁也没弄死谁，只能互相妥协了——而妥协之后双方争斗的产物就是学院。”,1,false,,,,,,学院背景,,
S0005_007,S0005,S0005_008,近侍介绍,“学院前身是神学院下属研究所，只是为了互相制约对方以及研究前代文明留下的遗物而诞生的。”,1,false,,,,,,学院背景,,
S0005_008,S0005,S0005_009,近侍介绍,“而后大量的贫民被吸纳，构成了现在的铸造工坊，学者也越来越多，于是学院彻底脱离了王室与教会的控制，成为了现在的巨物。”,0,false,,,,,,学院背景,,
S0005_009,S0005,S0005_010,,在一座座穿过一座座冒着黑烟的工坊构成的建筑群后，学院的本体——数座结合了锻造、科研与教学一体化的建筑群出现在了眼前。,0,false,,,,,,学院背景,,
S0005_010,S0005,S0005_011,,学徒们抱着书或零件快步的走着，只是在路过的时候对你们微微点头示意。,0,false,,,,,,学院背景,,
S0005_011,S0005,S0005_012,,在靠近学院后，一名学院高层将你带到了一间会议室内，里面两位学院的高层简单的起身相应后便安排你们入座。,0,false,,,,,,学院背景,,
S0005_012,S0005,S0005_013,院长正常,“欢迎二位来到学院，我是这所学院的院长，旁边这位是学院卫队的卫队长。”,0,false,,,,,,学院背景,,
S0005_013,S0005,S0005_014,,在近侍替你与二人握手之后，学院与卫队长对你微微点头示意。,0,false,,,,,,学院背景,,
S0005_014,S0005,S0005_015,院长正常,“关于二位探访的理由我已经知晓了，我在此代表学院承诺将履行学院的任务，妥善完成合作项目的。”,0,false,,,,,,学院背景,,
S0005_015,S0005,S0005_016,卫队长正常,“当然，我们希望可以处理一下关于教会试图插手……”,1,false,,,,,,学院背景,,
S0005_016,S0005,S0005_017,院长正常,“咳咳——我想大臣应该不止要探访我们一处吧，便不打扰了。”,0,false,,,,,,学院背景,,
S0005_017,S0005,END,,只是简单的交流后，学院的二人选择了送客，在你们离开后立刻有一份份文件被送入了会议室。,0,false,,,,,,学院背景,,
S0006_001,S0006,S0006_002,近侍介绍,“这里是下城区，再外面就外围了，在这里主要就是无法进入大势力勉强生活的贫民与农民的所在之处。”,1,false,,,,,,下城区,,
S0006_002,S0006,S0006_003,近侍介绍,“而外围则更加的混乱一点，但因为外围那座山下是前代文明的遗迹所在，因此被划入了王都的管理范围内。”,1,false,,,,,,下城区,,
S0006_003,S0006,S0006_004,近侍正常,“这里的人的生活就是从事一些机械的分拣工作，或者作为冒险者进行对遗迹的探索，勉强糊口的农作以及作为民兵保护城市。”,1,false,,,,,,下城区,,
S0006_004,S0006,S0006_005,近侍正常,“……同时这里最大的势力除了冒险者构成的工会，就是帮派份子——而这也是所有人的默许。”,1,false,,,,,,下城区,,
S0006_005,S0006,S0006_006,近侍严肃,“在大多数大人物眼中，下城区就是自己的耗材储备站，没人希望下城区有一个明确的指挥。”,1,false,,,,,,下城区,,
S0006_006,S0006,S0006_007,近侍严肃,“我希望您的到来可以打破这一点。”,1,false,,,,,,下城区,,
S0006_007,S0006,S0006_008,,仅仅是靠近了下城区，一股压抑的感觉便油然而生——上城区，教区，学院，就仿佛三座大山压在了下城区之上。,0,false,,,,,,下城区,,
S0006_008,S0006,S0006_009,,由上城区的排水构成的河道贯穿了下城区，而沿着河道，凌乱的棚屋被座座建起。,0,false,,,,,,下城区,,
S0006_009,S0006,S0006_010,,唯一还算看得过去的，是下城区边缘唯一的高层建筑——王都冒险者工会总部以及其附近的一小片建筑。,0,false,,,,,,下城区,,
S0006_010,S0006,S0006_011,,在抵达下城区之前，总会长就已经带队迎接你们二人了。,0,false,,,,,,下城区,,
S0006_011,S0006,S0006_012,近侍介绍,“这位是王都冒险者总部公会长，也是负责管理总部的工会……的会长。”,1,false,,,,,,下城区,,
S0006_012,S0006,S0006_013,总会长正常,“听起来很复杂是吧，我也不喜欢理这套逻辑，叫我总会长就好。”,0,false,,,,,,下城区,,
S0006_013,S0006,S0006_014,总会长正常,“看起来冒险者是一个组织，甚至有一个总部，但事实上就连这个总部也是由大大小小的冒险者工会组成的。”,0,false,,,,,,下城区,,
S0006_014,S0006,S0006_015,总会长开心,“而我，就是管理这些工会的工会头头……听起来真的像绕口令，反正在下城区有需要的地方就告诉我就好。”,0,false,,,,,,下城区,,
S0006_015,S0006,S0006_016,总会长正常,“大家说是冒险者，其实就是好听一点的佣兵——干的活从探索遗迹、护送某人某物、维持下城区治安，到贵族的猫溜到了下城区要找出来。”,0,false,,,,,,下城区,,
S0006_016,S0006,S0006_017,总会长正常,“您能想到的活，冒险者都会做，毕竟，总比饿死好——况且就是种庄稼，上头都更加喜欢买点人形农具。”,0,false,,,,,,下城区,,
S0006_017,S0006,S0006_018,总会长开心,“反正期待您的指挥！也感谢您的到来，老大！”,0,false,,,,,,下城区,,
S0006_018,S0006,END,近侍尬笑,“……总工会背后是我一直在以您的名义出资运作，这是公开的秘密，大人，希望您不介意。”,1,false,,,,,,下城区,,
S0007_001,S0007,S0007_002,,工会总部内，各色冒险者来来往往，完全专注于自己的事情，从前台接取任务，与其他工会合作交接，或者说偷吃工会休息区的零食。,0,false,,,,,,工会,,
S0007_002,S0007,S0007_003,,近侍为你拨开人群来到顶楼的一间独立办公室后，总会长正在忙于电话与通讯神术之间。,0,false,,,,,,工会,,
S0007_003,S0007,S0007_004,总会长电话生气,（左边）“什……我再说一次，我是王都总会长不是许愿池，我电话打不到港口，而且我们他妈的在沙漠里我从哪里给你弄活的海鲜——！”,0,false,,,,,,工会,,
S0007_004,S0007,S0007_005,总会长抬电话惊讶,（右边）“没在说你那边……我听不清你在说什么，你是不是脚指头把神术阵法擦掉了一点？大点声！”,1,false,,,,,,工会,,
S0007_005,S0007,S0007_006,总会长电话惊讶,（左边）“我不卖海鲜！……哦，抱歉，首席阁下，不，我没有对你有意见，我不知道你讨厌海鲜……是刚刚一个贵族侍从一直打电话……”,0,false,,,,,,工会,,
S0007_006,S0007,S0007_007,总会长丢电话,终于，在看到你后，总会长干脆把电话一扔神术一抹直接撂了担子。,0,false,,,,,,工会,总会长丢电话动画,
S0007_007,S0007,S0007_008,总会长高兴,“啊，老大，能看到您真好，很抱歉让您百忙之中赶来一趟。”,0,false,,,,,,工会,,
S0007_008,S0007,S0007_009,总会长正常,“是一件我吃不准的公事……也是私事啦，要汇报给您！”,0,false,,,,,,工会,,
S0007_009,S0007,S0007_010,总会长正常,“之前王室下令要整合并统筹管理下城区内零散的商队，统筹管理并以此为基础加强下城区商业建设……”,0,false,,,,,,工会,,
S0007_010,S0007,S0007_011,近侍撇嘴思考,“咳，打断一下，王室没有给我们相关命令。”,1,false,,,,,,工会,,
S0007_011,S0007,S0007_012,总会长惊讶,“……诶，没有吗，那，整合信使开辟新商路，构建由总工会引领的新型商会……”,0,false,,,,,,工会,,
S0007_012,S0007,S0007_013,近侍撇嘴思考,“也没有。”,1,false,,,,,,工会,,
S0007_013,S0007,S0007_014,总会长抓狂,“我被那家伙骗了！还信誓旦旦的说已经拿到了相关文书，我甚至已经做好了前期的准备和探点工作啊！”,0,false,,,,,,工会,,
S0007_014,S0007,S0007_015,近侍正常,“……但只要这个商会建立后还掌控在我们手里，那我们的确不介意进行相关任务部署，把它变成真的。”,1,false,,,,,,工会,,
S0007_015,S0007,S0007_016,近侍正常,“大人，这对我们百利而无一害，请您首肯相关部署任务。”,1,false,,,,,,工会,,
S0007_016,S0007,S0007_017,骷髅思考,“我没带公章。”,0,false,,,,,,工会,,
S0007_017,S0007,END,近侍尬笑,“大人，首肯，您就只有一个首了，您点个头就好——相关手续我帮您后续补上。”,1,false,,,,,,工会,,
S0008_001,S0008,S0008_002,商会长正常,“哦~~~~~我的——”,0,false,,,,,,工会,名字显示为？？？，立绘被从左边击飞到右边,
S0008_002,S0008,S0008_003,,商会计划的提出人在出现的一瞬间就被总会长如同炮弹一般击飞，他那一抹靓丽的小胡子在空中缓慢飘落。,0,false,,,,,,工会,,
S0008_003,S0008,S0008_004,总会长生气,“给我像正常人一样说话……老大，这位是我是旧识——也是孽缘。”,0,false,,,,,,工会,,
S0008_004,S0008,S0008_005,总会长正常,“曾经家族作为商业巨头也算是辉煌一时，但如今还欠我家300金币。”,0,false,,,,,,工会,,
S0008_005,S0008,S0008_006,总会长生气,“但好歹曾经家族的底子还在，因此在他拿来所谓的王室文书的时候我才信了他的鬼话。”,0,false,,,,,,工会,,
S0008_006,S0008,S0008_007,商会长掉胡子,“呜啊……咳咳……哦，大臣阁下，您将我视作您手下最忠诚的商会长就好。”,1,false,,,,,,工会,,
S0008_007,S0008,S0008_008,商会长正常,“如您所见！这里就是我特地寻找过，最适合的商会选址，下城区最火热的集市！”,1,false,,,,,,工会,,
S0008_008,S0008,S0008_009,,烂菜叶在地上被踩烂之后发出腐烂的味道，虽然人来人往的确看起来足够热闹，但与想象中的集市还是相差甚远。,0,false,,,,,,工会,,
S0008_009,S0008,S0008_010,,在这里，最多的就是席地而坐的小贩，看起来正规一点的店铺也就是用铁棚子搭起来的。,0,false,,,,,,工会,,
S0008_010,S0008,S0008_011,商会长正常,“……下城区里大家都没啥钱，没事，我们也没发生挣穷鬼的钱。”,1,false,,,,,,工会,,
S0008_011,S0008,S0008_012,,小摊投来了死亡威胁的视线后，商会长立刻将公会长护至身前。,0,false,,,,,,工会,,
S0008_012,S0008,S0008_013,总会长正常,“老大，下城区的确没什么钱，但这里也绝对不是最火热的集市。”,0,false,,,,,,工会,,
S0008_013,S0008,S0008_014,商会长正常,“但这里是最便宜的有足够大的地方建造总部的地方了，而且最火热的集市是黑市，没人做引导根本进不去。”,1,false,,,,,,工会,,
S0008_014,S0008,S0008_015,骷髅思考,“为什么还有黑市，而且是在王都，那么明目张胆还叫黑市吗？”,0,false,,,,,,工会,,
S0008_015,S0008,S0008_016,商会长惊讶,“哦~大臣阁下，如果你去过你就知道那里的情况比较特殊——”,1,false,,,,,,工会,,
S0008_016,S0008,S0008_017,总会长生气,“所以你要负责带老大进去。”,0,false,,,,,,工会,,
S0008_017,S0008,S0008_018,商会长为难,“额——这个，这个问题的关键就在于——”,1,false,,,,,,工会,,
S0008_018,S0008,S0008_019,总会长生气,“不想蹲局子就给我想办法。”,0,false,,,,,,工会,,
S0008_019,S0008,END,商会长为难,“……是”,1,false,,,,,,工会,,
S0009_001,S0009,S0009_002,商会长正常,“大臣阁下，能带您进入黑市的人就在这里，我已经提前打点好了。”,1,false,,,,,,黑市,,
S0009_002,S0009,S0009_003,,在贫民窟的棚屋群之中，一栋相对相对正规且干净的小诊所出现在了面前。,0,false,,,,,,黑市,,
S0009_003,S0009,S0009_004,,但这诊所之中传出的声音却不是很友善——为何一座诊所会频频传出杀猪一般的声音与轻微的爆炸声。,0,false,,,,,,黑市,,
S0009_004,S0009,S0009_005,,进入诊所之中，农民、冒险者以及看起来是某种凶徒的家伙全部乖乖的等在的候诊室。,0,false,,,,,,黑市,,
S0009_005,S0009,S0009_006,,当诊室内的患者被抬出来后，你们在候诊室里的大家目送壮士的眼神之下，走进了诊室。,0,false,,,,,,黑市,,
S0009_006,S0009,S0009_007,商会长为难,“……这位就是可以带我们进入黑市的中间人，也是下城区最大的帮派拥有者，龙哥。”,1,false,,,,,,黑市,,
S0009_007,S0009,S0009_008,,在房间之中，是一个身材高挑行为优雅的男人，面具下的双瞳不断的在你们——尤其是近侍的身上打量。,0,false,,,,,,黑市,,
S0009_008,S0009,S0009_009,,但伴随着近侍轻轻地将手中的钥匙在地板一敲，整个小楼都猛烈的摇晃了一秒。,0,false,,,,,,黑市,,
S0009_009,S0009,S0009_010,,除了悬浮在空中的你，所有人都差点没有站稳，而对面也瞬间收起了目光。,0,false,,,,,,黑市,,
S0009_010,S0009,S0009_011,龙面具正常,“没想到是阁下的要求……居然让阁下亲自过来，是在下的失误。”,0,false,,,,,,黑市,,
S0009_011,S0009,S0009_012,近侍严肃,“你的道歉对象不是我，而应该是这位新晋的大臣阁下。”,1,false,,,,,,黑市,,
S0009_012,S0009,S0009_013,龙面具正常,“你说这个骷髅是……”,0,false,,,,,,黑市,,
S0009_013,S0009,S0009_014,,他的目光在飘过刚刚重新站定的商会长身上后，终于落在了你的身上，思考了几秒。,0,false,,,,,,黑市,,
S0009_014,S0009,S0009_015,龙面具正常,“抱歉，大臣阁下，为了以表歉意，这一次您的中介费我都会原封不动的退还的，为您服务是我的荣幸。”,0,false,,,,,,黑市,,
S0009_015,S0009,END,商会长惊讶,“……诶，不是，那是我的钱……”,1,false,,,,I0001,1,黑市,获得钱财,
S0010_001,S0010,S0010_002,,在龙哥的带领下，你们自诊所地下室出发，穿过了一条废弃却干净的下水道，进入了一个被麻布遮住的破洞口。,0,false,,,,,,下水道,,
S0010_002,S0010,S0010_003,,而在拐了几个弯后，你们从一个小仓库的铁柜之中走了出来。,0,false,,,,,,下水道,,
S0010_003,S0010,S0010_004,,在龙哥为你们打开门后，外面的集市出现在了面前——,0,false,,,,,,下水道,,
S0010_004,S0010,S0010_005,,这是一个巨大室内空间，天花板足足有十余米之高，墙壁尽管斑驳却仍然看得出它曾经的洁白与规整。,0,false,,,,,,下水道,,
S0010_005,S0010,S0010_006,,而下方则被各种摊贩与小店挤满，但却又看得出被严格的规划了分布空间。,0,false,,,,,,下水道,,
S0010_006,S0010,S0010_007,商会长正常,“这块空间在归属上属于‘遗迹’，因此这个集市事实上在性质上属于冒险者在遗迹内的内部交易。”,1,false,,,,,,下水道,,
S0010_007,S0010,S0010_008,,在一路上都显露着肉疼表情的商会长在这一刻又开始充当起了他的讲解员身份。,0,false,,,,,,下水道,,
S0010_008,S0010,S0010_009,商会长正常,“在法律层面上……所有离开遗迹的遗物，其所属权都归于王室，私自藏匿，交易，使用，都是违法行为。”,1,false,,,,,,下水道,,
S0010_009,S0010,S0010_010,商会长正常,“但在遗迹内部的交易是并不属于这一行列——”,1,false,,,,,,下水道,,
S0010_010,S0010,S0010_011,,这时，一个冒险者撞在了停在路中央的商会长身上，把他直接撞倒在地。,0,false,,,,,,下水道,,
S0010_011,S0010,S0010_012,老铁惊讶,“抱……”,0,false,,,,,,下水道,名称显示为冒险者,
S0010_012,S0010,S0010_013,,他停下扶起了商会长，刚刚准备道歉，视线就落在了你和近侍的身上。,0,false,,,,,,下水道,,
S0010_013,S0010,S0010_014,,他瞬间后退了半步，裹紧了身上衣服，然后慌慌张张的跑开了。,0,false,,,,,,下水道,,
